street_modern,hnyc_street_name,street_alt,Left_Low,Left_High,Right_Low,Right_High,ED_Left,ED_Right,OBJECTID,JoinID,Name
VANDYKE,VANDYKE,NA,NA,NA,NA,NA,96,96,13288,G00013165,VANDYKE
ATLANTIC AVE,ATLANTIC AVE,NA,NA,NA,1372,1442,NA,239,13289,G00013166,ATLANTIC AVE
WINDSOR PL,WINDSOR PL,NA,193,253,182,250,230,230,13294,G00013171,WINDSOR PL
SAINT NICHOLASS AVE,SAINT NICHOLASS AVE,NA,121,141,122,142,177,177,13295,G00013172,SAINT NICHOLASS AVE
HENRY,HENRY,NA,609,611,592,594,44,45,13296,G00013173,HENRY
PROSPECT PL,S. PROSPECT PL,NA,391,403,396,406,74,74,13299,G00013176,S. PROSPECT PL
4 AVE,4 AVE,NA,1043,1059,1056,1072,67,67,13302,G00013179,4 AVE
BELMONT AVE,BAY AVE,NA,274,288,273,287,NA,NA,13303,G00013180,BAY AVE
5 AVE,5 AVE,NA,383,401,386,404,225,225,13306,G00013183,5 AVE
LAWRENCE,LAWRENCE,NA,83,127,90,132,25,25,13307,G00013184,LAWRENCE
BAY 31,BAY 31,NA,NA,NA,NA,NA,NA,NA,13308,G00013185,BAY 31
COVERT,COVERT,NA,49,97,50,98,179,179,13309,G00013186,COVERT
CHAUNCEY,CHAUNCEY,NA,165,225,134,196,247,247,13311,G00013188,CHAUNCEY
94,94,NA,NA,NA,NA,NA,NA,NA,13315,G00013191,94
6,6,NA,141,199,142,210,225,225,13317,G00013193,6
LINWOOD,MONROE,NA,209,215,204,216,NA,NA,13318,G00013194,MONROE
CHEEVER PL,CHEEVER PL,NA,1,67,2,68,38,38,13323,G00013199,CHEEVER PL
N HENRY,N HENRY,NA,185,239,188,242,162,162,13324,G00013200,N HENRY
ATLANTIC AVE,ATLANTIC AVE,NA,2041,2055,NA,NA,250,NA,13325,G00013201,ATLANTIC AVE
BAY 35,BAY 35,NA,NA,NA,NA,NA,NA,NA,13327,G00013203,BAY 35
6 AVE,6 AVE,NA,657,673,638,652,63,62,13331,G00013207,6 AVE
SANDFORD,SANDFORD,NA,69,131,68,130,216,216,13333,G00013209,SANDFORD
60,60,NA,NA,NA,NA,NA,68,NA,13335,G00013211,60
STAGG,STAGG,NA,1,47,2,46,141,141,13336,G00013212,STAGG
QUAY,QUAY,NA,67,87,76,96,168,168,13340,G00013216,QUAY
CHAUNCEY,CHAUNCEY,NA,295,365,266,320,250,250,13343,G00013219,CHAUNCEY
LEONARD,LEONARD,NA,201,217,192,210,129,130,13345,G00013221,LEONARD
FRANKLIN,FRANKLIN,NA,65,79,94,110,167,167,13346,G00013222,FRANKLIN
MAC DONALD AVE,MAC DONALD AVE,NA,NA,NA,NA,NA,NA,NA,13351,G00013227,MAC DONALD AVE
4 AVE,4 AVE,NA,749,765,760,776,66,66,13352,G00013228,4 AVE
BROADWAY,BROADWAY,NA,213,225,202,224,112,112,13353,G00013229,BROADWAY
NA,CLASSON AVE,NA,905,909,NA,NA,75,71,13356,G00013232,CLASSON AVE
WILLOUGHBY AVE,WILLOUGHBY AVE,NA,353,371,354,372,51,52,13361,G00013237,WILLOUGHBY AVE
ATLANTIC AVE,ATLANTIC AVE,NA,1877,1893,NA,NA,250,NA,13363,G00013239,ATLANTIC AVE
TROY AVE,TROY AVE,NA,245,265,252,272,241,241,13365,G00013241,TROY AVE
9 AVE,9 AVE,NA,NA,NA,NA,NA,NA,NA,13367,G00013243,9 AVE
STANHOPE,STANHOPE,NA,109,137,108,140,180,180,13369,G00013245,STANHOPE
CATHERINE,CATHERINE,NA,1,9,2,10,173,173,13370,G00013246,CATHERINE
SACKETT,SACKETT,NA,357,417,366,422,82,82,13371,G00013247,SACKETT
SARATOGA AVE,SARATOGA AVE,NA,123,141,122,140,250,250,13373,G00013249,SARATOGA AVE
MILLER AVE,MILLER AVE,NA,22,40,21,39,NA,NA,13376,G00013252,MILLER AVE
RUTLEDGE AVE,RUTLEDGE,NA,67,121,54,112,184,183,13377,G00013253,RUTLEDGE
CHURCH AVE,CHURCH AVE,NA,NA,NA,NA,NA,NA,NA,13378,G00013254,CHURCH AVE
JUNIUS,JUNIUS,NA,NA,NA,NA,NA,NA,NA,13379,G00013255,JUNIUS
STANHOPE,STANHOPE,NA,281,337,276,332,177,180,13382,G00013258,STANHOPE
GLENMORE AVE,BALTIC AVE,NA,226,240,225,239,NA,NA,13385,G00013261,BALTIC AVE
6 AVE,6 AVE,NA,501,517,492,506,228,228,13388,G00013264,6 AVE
WEST,WEST,NA,109,125,108,122,165,165,13389,G00013265,WEST
HAVEMEYER,HAVEMEYER,NA,201,219,194,212,125,125,13390,G00013266,HAVEMEYER
N 15,N 15,NA,NA,NA,NA,NA,168,168,13393,G00013269,N 15
BEDFORD AVE,BEDFORD AVE,NA,665,681,666,680,234,56,13394,G00013270,BEDFORD AVE
KOSCIUSZKO,KOSCIUSZKO,NA,633,675,624,664,177,180,13395,G00013271,KOSCIUSZKO
7 AVE,7 AVE,NA,981,1003,1004,1024,68,68,13396,G00013272,7 AVE
HANCOCK,DURYEA,NA,1,55,2,56,179,179,13398,G00013274,DURYEA
NOSTRAND AVE,NOSTRAND AVE,NA,497,515,536,554,232,232,13399,G00013275,NOSTRAND AVE
46,46,NA,389,457,390,458,68,68,13400,G00013276,46
GRAHAM AVE,GRAHAM AVE,NA,85,101,98,114,149,148,13408,G00013284,GRAHAM AVE
OCEAN PKWY,OCEAN PKWY,NA,NA,NA,NA,NA,NA,NA,13409,G00013285,OCEAN PKWY
15,15,NA,279,347,286,356,229,230,13412,G00013288,15
VERONA,EWEN,NA,105,121,104,120,99,99,13413,G00013289,EWEN
86,86,NA,NA,NA,NA,NA,NA,NA,13414,G00013290,86
DE KALB AVE,DE KALB AVE,NA,95,115,86,104,91,92,13418,G00013294,DE KALB AVE
JAMAICA AVE,JAMAICA AVE,NA,NA,NA,594,616,NA,NA,13426,G00013302,JAMAICA AVE
CARROLL,CARROLL,NA,237,285,234,284,83,83,13428,G00013304,CARROLL
SACKMAN,SACKMAN,NA,NA,NA,NA,NA,NA,NA,13430,G00013306,SACKMAN
S 4,S 4,NA,131,167,128,168,107,112,13431,G00013307,S 4
BOND,BOND,NA,153,167,152,170,77,77,13432,G00013308,BOND
METROPOLITAN AVE,METROPOLITAN AVE,NA,39,79,38,74,121,118,13433,G00013309,METROPOLITAN AVE
JEFFERSON AVE,JEFFERSON AVE,NA,879,945,854,920,250,250,13436,G00013312,JEFFERSON AVE
SEIGEL,SEIGEL,NA,141,177,134,174,148,153,13439,G00013315,SEIGEL
ROGERS AVE,ROGERS AVE,NA,NA,NA,NA,NA,NA,NA,13442,G00013318,ROGERS AVE
1 AVE,1 AVE,NA,557,575,558,576,68,68,13447,G00013323,1 AVE
6 AVE,6 AVE,NA,327,345,318,336,225,225,13450,G00013326,6 AVE
MACON,MACON,NA,625,709,608,692,249,249,13452,G00013328,MACON
TEN EYCK WALK,TEN EYCK,NA,119,155,122,158,130,143,13453,G00013329,TEN EYCK
SIDNEY PL,SIDNEY,NA,1,17,2,14,8,8,13454,G00013330,SIDNEY
FULTON,FULTON,NA,NA,NA,NA,NA,NA,NA,13455,G00013331,FULTON
PARK PL,PARK PL,NA,895,965,894,964,241,241,13457,G00013333,PARK PL
SEIGEL,SEIGEL,NA,105,139,98,132,148,152,13459,G00013335,SEIGEL
CROWN,CROWN,NA,283,347,282,348,239,239,13460,G00013336,CROWN
STEWART AVE,STEWART AVE,NA,535,549,528,542,171,171,13463,G00013339,STEWART AVE
14 AVE,14 AVE,NA,NA,NA,NA,NA,NA,NA,13464,G00013340,14 AVE
JEFFERSON,JEFFERSON,NA,51,103,42,96,176,176,13465,G00013341,JEFFERSON
PROVOST,PROVOST,NA,137,143,160,164,156,156,13466,G00013342,PROVOST
MELROSE,ADAMS,NA,47,63,48,62,176,176,13469,G00013345,ADAMS
COLUMBIA,COLUMBIA,NA,501,519,478,496,101,101,13473,G00013349,COLUMBIA
WYTHE AVE,WYTHE AVE,NA,533,545,510,524,168,168,13476,G00013352,WYTHE AVE
LEXINGTON AVE,LEXINGTON AVE,NA,191,285,174,268,238,238,13477,G00013353,LEXINGTON AVE
N 11,N 11,NA,155,189,156,190,127,127,13478,G00013354,N 11
FRONT,FRONT,NA,97,119,78,104,11,11,13479,G00013355,FRONT
N 15,N 15,NA,NA,NA,NA,NA,168,168,13484,G00013360,N 15
HERKIMER,HERKIMER,NA,1083,1103,1018,1032,250,250,13485,G00013361,HERKIMER
18 AVE,18 AVE,NA,NA,NA,NA,NA,NA,NA,13487,G00013363,18 AVE
GRAND,GRAND,NA,227,259,232,262,119,109,13489,G00013365,GRAND
5 AVE,5 AVE,NA,299,319,306,324,225,225,13490,G00013366,5 AVE
13 AVE,13 AVE,NA,NA,NA,NA,NA,NA,NA,13494,G00013370,13 AVE
FLATBUSH AVE,FLATBUSH AVE,NA,77,79,72,74,93,15,13496,G00013372,FLATBUSH AVE
BOND,BOND,NA,169,187,172,198,77,77,13499,G00013375,BOND
CYPRESS AVE,CYPRESS AVE,NA,15,37,16,36,175,175,13502,G00013378,CYPRESS AVE
RIDGEWOOD AVE,RIDGEWOOD AVE,NA,79,97,80,94,NA,NA,13504,G00013380,RIDGEWOOD AVE
GLENMORE AVE,BALTIC AVE,NA,530,544,529,543,NA,NA,13505,G00013381,BALTIC AVE
WILSON AVE,HAMBURG AVE,NA,1,9,2,12,175,175,13506,G00013382,HAMBURG AVE
10 AVE,10 AVE,NA,35,53,36,54,230,230,13508,G00013384,10 AVE
DE KALB AVE,DE KALB AVE,NA,465,493,458,484,51,52,13511,G00013387,DE KALB AVE
PROSPECT,PROSPECT,NA,95,139,100,142,13,13,13513,G00013389,PROSPECT
BEDFORD AVE,BEDFORD AVE,NA,247,251,NA,NA,183,183,13514,G00013390,BEDFORD AVE
SCHERMERHORN,SCHERMERHORN,NA,49,95,50,96,7,7,13519,G00013394,SCHERMERHORN
LEWIS AVE,LEWIS AVE,NA,413,427,416,430,245,245,13526,G00013401,LEWIS AVE
BUTLER,BUTLER,NA,259,307,236,286,79,79,13527,G00013402,BUTLER
KOSCIUSZKO,KOSCIUSKO,NA,309,373,300,360,209,209,13528,G00013403,KOSCIUSKO
IRVING AVE,IRVING AVE,NA,137,155,126,144,177,177,13530,G00013405,IRVING AVE
GREENPOINT AVE,GREENPOINT AVE,NA,1,35,2,44,166,166,13543,G00013418,GREENPOINT AVE
HENRY,HENRY,NA,93,109,92,106,6,6,13550,G00013425,HENRY
SAINT MARKS AVE,SAINT MARKS AVE,NA,1321,1391,1320,1394,242,242,13551,G00013426,SAINT MARKS AVE
GREEN,GREEN,NA,55,89,56,88,163,164,13552,G00013427,GREEN
49,49,NA,423,491,426,494,68,68,13555,G00013430,49
WATER,WATER,NA,281,319,280,320,28,28,13556,G00013431,WATER
17,17,NA,249,309,242,302,62,62,13559,G00013434,17
4 AVE,4 AVE,NA,1153,1171,1166,1184,68,68,13564,G00013439,4 AVE
6 AVE,6 AVE,NA,NA,NA,NA,NA,68,68,13566,G00013441,6 AVE
BERRY,BERRY,NA,49,71,48,70,114,114,13572,G00013447,BERRY
KENT AVE,1,NA,517,545,514,542,115,115,13574,G00013449,1
2 AVE,2 AVE,NA,129,147,138,156,227,227,13576,G00013451,2 AVE
NEW YORK AVE,NEW YORK AVE,NA,273,291,286,300,239,239,13577,G00013452,NEW YORK AVE
MALBONE,MALBONE,NA,NA,NA,NA,NA,239,239,13579,G00013454,MALBONE
BRG,BRG,NA,183,207,190,212,32,21,13582,G00013457,BRG
FENIMORE,FENIMORE,NA,NA,NA,NA,NA,NA,NA,13586,G00013461,FENIMORE
11 AVE,11 AVE,NA,NA,NA,NA,NA,NA,NA,13589,G00013464,11 AVE
BUSHWICK AVE,BUSHWICK AVE,NA,449,461,372,386,176,176,13594,G00013469,BUSHWICK AVE
FURMAN AVE,FURMAN AVE,NA,1,53,2,54,179,179,13595,G00013470,FURMAN AVE
CENTRAL AVE,CENTRAL AVE,NA,507,525,532,550,179,179,13598,G00013473,CENTRAL AVE
3 AVE,3 AVE,NA,211,229,212,230,79,79,13599,G00013474,3 AVE
FLATBUSH AVE,FLATBUSH AVE,NA,127,151,124,130,94,221,13602,G00013477,FLATBUSH AVE
MYRTLE AVE,MYRTLE AVE,NA,NA,NA,1412,1424,180,180,13603,G00013478,MYRTLE AVE
BENSON AVE,BENSON AVE,NA,NA,NA,NA,NA,NA,NA,13604,G00013479,BENSON AVE
1 AVE,1 AVE,NA,537,555,538,556,68,68,13606,G00013481,1 AVE
80,80,NA,NA,NA,NA,NA,NA,NA,13609,G00013484,80
CT,CT,NA,345,361,348,366,82,41,13610,G00013485,CT
FERRIS,FERRIS,NA,1,21,2,22,98,98,13614,G00013489,FERRIS
45,45,NA,245,303,254,322,68,68,13618,G00013493,45
BAY 17,BAY 17,NA,NA,NA,NA,NA,NA,NA,13619,G00013494,BAY 17
2 AVE,2 AVE,NA,69,87,78,96,225,225,13620,G00013495,2 AVE
LINCOLN PL,LINCOLN PL,NA,1,63,2,64,224,224,13623,G00013498,LINCOLN PL
JAMAICA AVE,JAMAICA AVE,NA,351,363,NA,NA,NA,NA,13629,G00013504,JAMAICA AVE
HALSEY,HALSEY,NA,1,55,2,56,232,232,13632,G00013507,HALSEY
8 AVE,8 AVE,NA,749,757,730,748,68,68,13634,G00013509,8 AVE
47,47,NA,NA,NA,NA,NA,NA,NA,13637,G00013512,47
5 AVE,5 AVE,NA,NA,NA,NA,NA,NA,NA,13639,G00013514,5 AVE
BRADFORD,BRADFORD,NA,144,180,145,181,NA,NA,13641,G00013516,BRADFORD
HICKS,HICKS,NA,543,559,530,546,41,41,13643,G00013518,HICKS
GLENMORE AVE,BALTIC AVE,NA,114,128,113,127,NA,NA,13644,G00013519,BALTIC AVE
LINDEN,LINDEN,NA,329,337,322,336,180,180,13645,G00013520,LINDEN
LIVINGSTON,LIVINGSTON,NA,203,227,210,234,15,15,13646,G00013521,LIVINGSTON
RYERSON WALK,RYERSON WALK,NA,189,257,192,256,50,49,13648,G00013523,RYERSON WALK
ESSEX,ESSEX,NA,501,561,502,562,NA,NA,13649,G00013524,ESSEX
MYRTLE AVE,MYRTLE AVE,NA,357,379,362,380,195,195,13650,G00013525,MYRTLE AVE
NAVY,NAVY,NA,47,57,48,58,31,31,13651,G00013526,NAVY
SMITH,SMITH,NA,363,371,346,352,83,84,13652,G00013527,SMITH
DEAN,DEAN,NA,201,259,192,250,18,18,13656,G00013531,DEAN
10 AVE,10 AVE,NA,55,75,56,80,230,230,13661,G00013534,10 AVE
DRIGGS AVE,DRIGGS AVE,NA,NA,NA,NA,NA,135,169,13663,G00013536,DRIGGS AVE
LIBERTY AVE,LIBERTY AVE,NA,396,410,407,421,NA,NA,13664,G00013537,LIBERTY AVE
LAFAYETTE AVE,LAFAYETTE AVE,NA,697,763,700,764,209,237,13666,G00013539,LAFAYETTE AVE
ARLINGTON AVE,DIVISION AVE,NA,97,119,98,120,NA,NA,13667,G00013540,DIVISION AVE
BEDFORD AVE,BEDFORD AVE,NA,NA,NA,NA,NA,232,57,13668,G00013541,BEDFORD AVE
LYNCH,LYNCH,NA,149,211,136,198,183,183,13673,G00013546,LYNCH
BUSHWICK AVE,BUSHWICK AVE,NA,193,211,190,206,146,146,13674,G00013547,BUSHWICK AVE
94,94,NA,NA,NA,NA,NA,NA,NA,13676,G00013549,94
THROOP AVE,THROOP AVE,NA,451,467,482,498,235,235,13677,G00013550,THROOP AVE
BOND,BOND,NA,307,325,316,334,86,86,13682,G00013555,BOND
MESEROLE AVE,MESEROLE AVE,NA,75,93,74,88,168,168,13685,G00013558,MESEROLE AVE
PRESIDENT,PRESIDENT,NA,1553,1625,1552,1622,241,241,13687,G00013560,PRESIDENT
SCHAEFER,SCHAEFER,NA,1,47,2,48,179,179,13688,G00013561,SCHAEFER
CLINTON AVE,CLINTON AVE,NA,59,161,54,164,197,197,13689,G00013562,CLINTON AVE
41,41,NA,251,317,252,310,67,67,13690,G00013563,41
PRESIDENT,PRESIDENT,NA,223,269,224,270,41,44,13691,G00013564,PRESIDENT
WYTHE AVE,WYTHE AVE,NA,427,441,414,428,115,115,13692,G00013565,WYTHE AVE
EVERGREEN AVE,EVERGREEN AVE,NA,373,389,418,434,180,180,13696,G00013569,EVERGREEN AVE
4 AVE,4 AVE,NA,563,583,570,590,230,230,13699,G00013572,4 AVE
DEAN,DEAN,NA,1843,1903,1856,1924,242,242,13704,G00013577,DEAN
FORT HAMILTN PKWY,FORT HAMILTON AVE,NA,NA,NA,NA,NA,NA,NA,13707,G00013580,FORT HAMILTON AVE
BAINBRIDGE,BAINBRIDGE,NA,493,559,496,562,250,250,13708,G00013581,BAINBRIDGE
HOWARD AVE,HOWARD AVE,NA,471,495,472,496,242,242,13709,G00013582,HOWARD AVE
TROUTMAN,TROUTMAN,NA,399,437,394,442,175,178,13710,G00013583,TROUTMAN
UNION,UNION,NA,521,543,486,504,86,86,13713,G00013586,UNION
CLAVER PL,ORMOND PL,NA,1,9,2,24,57,57,13718,G00013591,ORMOND PL
LORIMER,LORIMER,NA,189,191,180,184,182,182,13725,G00013598,LORIMER
WOLCOTT,WOLCOTT,NA,181,255,186,260,97,98,13726,G00013599,WOLCOTT
RICHARD,RICHARD,NA,33,47,36,52,99,99,13729,G00013602,RICHARD
FLATBUSH AVE,FLATBUSH AVE,NA,463,483,336,364,71,223,13730,G00013603,FLATBUSH AVE
PARADE PL,PARADE PL,NA,NA,NA,NA,NA,NA,NA,13731,G00013604,PARADE PL
5 AVE,5 AVE,NA,NA,NA,767,774,NA,66,13732,G00013605,5 AVE
HOYT,HOYT,NA,357,361,352,352,86,83,13733,G00013606,HOYT
BEADEL,BEADEL,NA,61,101,62,102,171,171,13734,G00013607,BEADEL
CLOVE RD,CANARSIE AVE,NA,NA,NA,NA,NA,239,239,13736,G00013609,CANARSIE AVE
CHURCH AVE,CHURCH AVE,NA,NA,NA,NA,NA,NA,NA,13737,G00013610,CHURCH AVE
MANHATTAN AVE,MANHATTAN AVE,NA,131,145,136,150,144,144,13739,G00013612,MANHATTAN AVE
HL,HL,NA,57,115,58,114,NA,NA,13741,G00013614,HL
STATE,STATE,NA,109,129,128,148,8,8,13743,G00013616,STATE
OCEAN AVE,OCEAN AVE,NA,NA,NA,NA,NA,NA,NA,13745,G00013618,OCEAN AVE
GRAHAM AVE,GRAHAM AVE,NA,435,449,438,454,133,133,13747,G00013620,GRAHAM AVE
NEVINS,NEVINS,NA,25,43,28,46,15,15,13748,G00013621,NEVINS
DE GRAW,DEGRAW,NA,217,237,230,250,38,40,13749,G00013622,DEGRAW
PARK PL,PARK PL,NA,609,673,598,666,239,239,13752,G00013625,PARK PL
CROPSEY AVE,CROPSEY AVE,NA,NA,NA,NA,NA,NA,NA,13753,G00013626,CROPSEY AVE
BARTLETT,BARTLETT,NA,23,69,14,64,181,181,13754,G00013627,BARTLETT
HUNTINGTON,HUNTINGTON,NA,127,175,128,180,102,102,13755,G00013628,HUNTINGTON
VAN BRUNT,VAN BRUNT,NA,269,285,298,320,98,99,13759,G00013632,VAN BRUNT
JOHNSON,JOHNSON,NA,167,183,166,180,33,87,13761,G00013634,JOHNSON
BUSH,BUSH,NA,1,51,2,54,100,101,13764,G00013637,BUSH
LITTLE,LITTLE,NA,NA,NA,NA,NA,NA,27,13765,G00013638,LITTLE
JAMAICA AVE,JAMAICA AVE,NA,NA,NA,534,552,NA,NA,13766,G00013639,JAMAICA AVE
NOSTRAND AVE,NOSTRAND AVE,NA,643,669,682,710,239,240,13768,G00013641,NOSTRAND AVE
BELMONT AVE,BAY AVE,NA,484,498,483,497,NA,NA,13769,G00013642,BAY AVE
SARATOGA AVE,SARATOGA AVE,NA,337,363,332,358,242,242,13772,G00013645,SARATOGA AVE
SCHNECTADY AVE,SCHNECTADY AVE,NA,293,311,306,324,242,241,13773,G00013646,SCHNECTADY AVE
SAND,SANDS,NA,73,97,74,94,12,21,13777,G00013650,SANDS
HERKIMER,HERKIMER,NA,739,759,722,736,250,250,13778,G00013651,HERKIMER
UNION AVE,UNION AVE,NA,69,79,64,80,138,141,13781,G00013654,UNION AVE
15,15,NA,149,211,146,214,229,230,13782,G00013655,15
WILSON AVE,HAMBURG AVE,NA,469,487,454,472,179,179,13786,G00013659,HAMBURG AVE
KENT AVE,1,NA,269,299,272,300,118,118,13787,G00013660,1
86,86,NA,NA,NA,NA,NA,NA,NA,13793,G00013665,86
DECATUR,DECATUR,NA,75,121,76,122,231,231,13795,G00013667,DECATUR
WILSON AVE,HAMBURG AVE,NA,337,351,322,336,180,180,13798,G00013670,HAMBURG AVE
VANDERBILT AVE,VANDERBILT AVE,NA,343,391,318,364,205,205,13799,G00013671,VANDERBILT AVE
WILLOUGHBY AVE,WILLOUGHBY AVE,NA,583,651,582,654,208,209,13800,G00013672,WILLOUGHBY AVE
SUTTER AVE,UNION AVE,NA,552,566,551,565,NA,NA,13801,G00013673,UNION AVE
MANHATTAN AVE,MANHATTAN AVE,NA,279,303,288,308,167,160,13807,G00013679,MANHATTAN AVE
DE KALB AVE,DE KALB AVE,NA,211,229,208,228,199,200,13808,G00013680,DE KALB AVE
BAY 28,BAY 28,NA,NA,NA,NA,NA,NA,NA,13813,G00013685,BAY 28
ROCHESTER AVE,ROCHESTER AVE,NA,195,219,206,226,242,242,13814,G00013686,ROCHESTER AVE
FULTON,FULTON,NA,210,224,209,223,NA,NA,13815,G00013687,FULTON
HICKS,HICKS,NA,177,183,174,182,6,2,13816,G00013688,HICKS
THOMAS BOYLAND,HOPKINSON AVE,NA,363,377,368,388,242,242,13818,G00013690,HOPKINSON AVE
S 2,S 2,NA,103,139,104,140,107,107,13819,G00013691,S 2
MILLER AVE,MILLER AVE,NA,168,198,169,199,NA,NA,13820,G00013692,MILLER AVE
WINDSOR PL,WINDSOR PL,NA,255,309,252,318,230,230,13826,G00013698,WINDSOR PL
AUTUMN AVE,RAILROAD AVE,NA,397,413,394,406,NA,NA,13827,G00013699,RAILROAD AVE
SMITH,SMITH,NA,243,263,242,260,81,81,13828,G00013700,SMITH
MESEROLE,MESEROLE,NA,217,237,224,244,146,146,13829,G00013701,MESEROLE
W 9,CHURCH,NA,1,45,2,42,100,100,13830,G00013702,CHURCH
WINDSOR PL,BRAXTON,NA,1,63,2,60,230,230,13832,G00013704,BRAXTON
CENTRAL AVE,CENTRAL AVE,NA,367,385,392,410,180,180,13833,G00013705,CENTRAL AVE
GATES AVE,GATES AVE,NA,761,833,708,776,244,244,13834,G00013706,GATES AVE
ATLANTIC AVE,ATLANTIC AVE,NA,1791,1803,NA,NA,247,NA,13835,G00013707,ATLANTIC AVE
LORIMER,LORIMER,NA,161,179,176,194,129,129,13836,G00013708,LORIMER
HEBERT,HEBERT,NA,87,103,86,102,171,171,13840,G00013712,HEBERT
HUMBOLDT,HUMBOLDT,NA,457,475,472,486,133,171,13842,G00013714,HUMBOLDT
CANARSIE RD,CANARSIE RD,NA,NA,NA,NA,NA,NA,NA,13846,G00013718,CANARSIE RD
E PLZ,E PLZ,NA,24,50,NA,NA,71,71,13847,G00013719,E PLZ
W PROSPECT,9 AVE,NA,NA,NA,38,46,NA,225,13849,G00013721,9 AVE
GROVE,GROVE,NA,83,159,92,162,180,180,13852,G00013724,GROVE
7 AVE,7 AVE,NA,91,109,96,112,224,224,13853,G00013725,7 AVE
PITKIN AVE,BROADWAY,NA,268,282,267,281,NA,NA,13856,G00013728,BROADWAY
RALPH AVE,RALPH AVE,NA,429,455,428,454,242,242,13858,G00013730,RALPH AVE
CONOVER,CONOVER,NA,119,133,120,138,98,98,13859,G00013731,CONOVER
LORIMER,LORIMER,NA,81,101,96,114,140,142,13860,G00013732,LORIMER
7 AVE,7 AVE,NA,169,187,174,192,225,225,13862,G00013734,7 AVE
HUDSON AVE,HUDSON AVE,NA,31,49,32,50,27,27,13864,G00013736,HUDSON AVE
LEFFERTS AVE,LEFFERTS AVE,NA,NA,NA,NA,NA,NA,NA,13866,G00013738,LEFFERTS AVE
DIVISION AVE,DIVISION AVE,NA,245,273,228,248,186,186,13869,G00013741,DIVISION AVE
DIVISION PL,DIVISION PL,NA,65,105,64,104,171,171,13871,G00013743,DIVISION PL
WILSON AVE,HAMBURG AVE,NA,277,295,262,280,180,180,13872,G00013744,HAMBURG AVE
97,97,NA,NA,NA,NA,NA,NA,NA,13875,G00013747,97
CYPRESS AVE,CYPRESS AVE,NA,39,57,38,54,178,178,13877,G00013749,CYPRESS AVE
WYONA,WYONA,NA,NA,NA,173,203,NA,NA,13880,G00013752,WYONA
STEWART AVE,STEWART AVE,NA,149,167,148,164,174,174,13881,G00013753,STEWART AVE
ATLANTIC AVE,ATLANTIC AVE,NA,328,342,NA,NA,NA,NA,13883,G00013755,ATLANTIC AVE
VAN BRUNT,VAN BRUNT,NA,187,201,188,206,99,99,13885,G00013757,VAN BRUNT
AUTUMN AVE,RAILROAD AVE,NA,NA,NA,NA,NA,NA,NA,13888,G00013760,RAILROAD AVE
51,51,NA,NA,NA,NA,NA,NA,NA,13890,G00013762,51
VERMONT,VERMONT,NA,52,86,51,85,NA,NA,13893,G00013764,VERMONT
ATLANTIC AVE,ATLANTIC AVE,NA,184,198,NA,NA,NA,NA,13896,G00013767,ATLANTIC AVE
PARK AVE,PARK AVE,NA,367,379,358,378,47,47,13900,G00013770,PARK AVE
HARRISON AVE,HARRISON AVE,NA,23,41,30,48,184,184,13901,G00013771,HARRISON AVE
RUTLEDGE AVE,RUTLEDGE,NA,33,65,18,52,190,190,13903,G00013773,RUTLEDGE
DOUGLAS,DOUGLAS,NA,181,207,182,208,86,86,13904,G00013774,DOUGLAS
LAFAYETTE AVE,LAFAYETTE AVE,NA,657,695,670,698,211,237,13908,G00013778,LAFAYETTE AVE
6 AVE,6 AVE,NA,NA,NA,NA,NA,68,68,13911,G00013781,6 AVE
MADISON,MADISON,NA,615,675,638,704,243,243,13914,G00013784,MADISON
51,51,NA,385,443,396,464,68,68,13917,G00013786,51
NEVINS,NEVINS,NA,45,61,48,66,15,18,13920,G00013789,NEVINS
GARFIELD PL,MACOMB,NA,251,269,250,264,224,225,13925,G00013794,MACOMB
54,54,NA,NA,NA,NA,NA,NA,NA,13930,G00013799,54
CARLTON AVE,CARLTON AVE,NA,647,659,NA,NA,71,70,13932,G00013801,CARLTON AVE
15 AVE,15 AVE,NA,NA,NA,NA,NA,NA,NA,13933,G00013802,15 AVE
95,95,NA,NA,NA,NA,NA,NA,NA,13934,G00013803,95
CARLTON AVE,CARLTON AVE,NA,511,531,494,514,69,69,13936,G00013805,CARLTON AVE
ARLINGTON AVE,DIVISION AVE,NA,169,193,170,194,NA,NA,13939,G00013808,DIVISION AVE
BKLYN AVE,BKLYN AVE,NA,247,267,246,266,241,239,13940,G00013809,BKLYN AVE
10 AVE,10 AVE,NA,95,111,102,120,63,63,13942,G00013811,10 AVE
DEAN,DEAN,NA,963,1029,960,1030,240,240,13943,G00013812,DEAN
SACKETT,SACKETT,NA,299,355,310,364,81,82,13944,G00013813,SACKETT
SUMMIT,SUMMIT,NA,75,115,82,124,43,45,13947,G00013816,SUMMIT
SUYDAM PL,SUYDAM PL,NA,1,33,2,34,247,247,13948,G00013817,SUYDAM PL
STERLING PL,BUTLER,NA,1683,1743,1670,1734,242,242,13952,G00013821,BUTLER
WYCKOFF AVE,WYCKOFF AVE,NA,NA,NA,NA,NA,NA,179,13955,G00013824,WYCKOFF AVE
65,65,NA,NA,NA,NA,NA,NA,NA,13958,G00013827,65
6 AVE,6 AVE,NA,241,265,236,258,224,224,13963,G00013832,6 AVE
