ED,Name,OBJECTID,GlobalID,JoinID,State,City,Boro,FULL_STREE,y1910Valid,y1910_gcheck,y1910DirStreet,y1910NameStreet,y1910Left_Low,y1910Left_High,y1910Right_Low,y1910Right_High,y1910Issue,y1910ParityLeft,y1910ParityRight,y1910Unopened,y1910NameALT,JoinID_1910,Shape__Length,CreationDate,Creator,EditDate,Editor,Shape__Length_2,CreationDate_1,Creator_1,EditDate_1,Editor_1,Issue_General,source
32,WASHINGTON,6713,{00000000-0000-0000-0000-000000000000},G00006624,NY,NEW YORK,MANHATTAN,NA,1,1,NA,WASHINGTON,350,364,349,363,NA,NA,NA,NA,NA,G00006624,247.147083260457,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,247.147072390391,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:54,HNYC_COLUMBIA,NA,Morse geo
32,WASHINGTON,6715,{00000000-0000-0000-0000-000000000000},G00006626,NY,NEW YORK,MANHATTAN,NA,1,1,NA,WASHINGTON,366,378,365,377,NA,NA,NA,NA,NA,G00006626,233.535634083602,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,233.535623803377,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:54,HNYC_COLUMBIA,NA,Morse geo
32,WASHINGTON,6728,{00000000-0000-0000-0000-000000000000},G00006639,NY,NEW YORK,MANHATTAN,NA,1,1,NA,WASHINGTON,300,306,301,305,NA,NA,NA,NA,NA,G00006639,123.036873893991,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,123.036868496053,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:56,HNYC_COLUMBIA,NA,Morse geo
32,WASHINGTON,6730,{00000000-0000-0000-0000-000000000000},G00006641,NY,NEW YORK,MANHATTAN,NA,1,1,NA,WASHINGTON,308,322,307,321,NA,NA,NA,NA,NA,G00006641,237.013958974088,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,237.013948537903,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:57,HNYC_COLUMBIA,NA,Morse geo
33,THOMAS,3993,{00000000-0000-0000-0000-000000000000},G00003835,NY,NEW YORK,MANHATTAN,THOMAS,1,1,NA,NA,78,94,79,95,NA,NA,NA,NA,NA,G00003835,337.017551576638,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,337.017536739244,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:34:21,HNYC_COLUMBIA,NA,Morse geo
35,YORK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morse
37,MANHATTAN PL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morse
38,PEARL,6801,{00000000-0000-0000-0000-000000000000},G00006712,NY,NEW YORK,MANHATTAN,NA,1,1,NA,PEARL,535,557,534,554,NA,NA,NA,NA,NA,G00006712,457.948348332374,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,457.94832817947,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:44:10,HNYC_COLUMBIA,NA,Morse geo
38,PEARL,6839,{00000000-0000-0000-0000-000000000000},G00006750,NY,NEW YORK,MANHATTAN,PEARL,1,1,NA,NA,521,533,522,536,NA,NA,NA,NA,NA,G00006750,147.885230021097,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/11/2019 4:50:37,AMV2173_COLUMBIA,154.840351418824,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:44:17,HNYC_COLUMBIA,NA,Morse geo
38,PEARL,10518,{00000000-0000-0000-0000-000000000000},G00006749,NY,NEW YORK,MANHATTAN,PEARL,1,1,NA,NA,513,519,514,520,NA,NA,NA,NA,NA,G00006749,173.114678090307,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,166.159093078365,8/6/2019 20:29:20,RSE2121_COLUMBIA,3/4/2020 18:48:11,HNYC_COLUMBIA,NA,Morse geo
58,WATER,2281,{00000000-0000-0000-0000-000000000000},G00002075,NY,NEW YORK,MANHATTAN,WATER,1,1,NA,NA,396,432,397,431,NA,NA,NA,NA,NA,G00002075,652.506722997132,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,652.506694264699,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:28:59,HNYC_COLUMBIA,NA,Morse geo
58,WATER,6934,{00000000-0000-0000-0000-000000000000},G00006846,NY,NEW YORK,MANHATTAN,NA,1,1,NA,WATER,434,452,433,463,NA,NA,NA,NA,NA,G00006846,589.409418642577,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,589.409714699785,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:44:39,HNYC_COLUMBIA,NA,Morse geo
70,WATER,6925,{00000000-0000-0000-0000-000000000000},G00006837,NY,NEW YORK,MANHATTAN,NA,1,1,NA,WATER,NA,NA,NA,NA,A,NA,NA,NA,NA,G00006837,100.198720554783,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,100.198716133489,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:44:37,HNYC_COLUMBIA,NA,Morse geo
70,WATER,6936,{00000000-0000-0000-0000-000000000000},G00006848,NY,NEW YORK,MANHATTAN,NA,1,1,NA,WATER,474,510,475,509,NA,NA,NA,NA,NA,G00006848,597.921300569371,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,597.921274256224,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:44:39,HNYC_COLUMBIA,NA,Morse geo
86,WATER,6449,{00000000-0000-0000-0000-000000000000},G00006356,NY,NEW YORK,MANHATTAN,WATER,1,1,NA,NA,600,614,599,609,NA,NA,NA,NA,NA,G00006356,242.839266427404,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,242.83925573841,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:07,HNYC_COLUMBIA,NA,Morse geo
86,WATER,6930,{00000000-0000-0000-0000-000000000000},G00006842,NY,NEW YORK,MANHATTAN,NA,1,1,NA,WATER,566,596,567,597,NA,NA,NA,NA,NA,G00006842,524.150816104757,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,524.150793029117,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:44:38,HNYC_COLUMBIA,NA,Morse geo
86,WATER,2216,{00000000-0000-0000-0000-000000000000},G00002006,NY,NEW YORK,MANHATTAN,WATER,1,1,NA,NA,616,620,NA,NA,NA,NA,NA,NA,NA,G00002006,83.3813246514672,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,83.381320984642,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:28:41,HNYC_COLUMBIA,NA,Morse geo
102,WATER,7400,{00000000-0000-0000-0000-000000000000},G00007319,NY,NEW YORK,MANHATTAN,NA,1,1,NA,WATER,701,755,NA,NA,NA,M,NA,NA,NA,G00007319,524.657457444151,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,524.657434344708,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:46:14,HNYC_COLUMBIA,NA,Morse geo
125,WOOSTER,2973,{00000000-0000-0000-0000-000000000000},G00002786,NY,NEW YORK,MANHATTAN,WOOSTER,1,1,NA,NA,57,91,58,92,NA,NA,NA,NA,NA,G00002786,535.936669241695,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,535.936645660652,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:31:02,HNYC_COLUMBIA,NA,Morse geo
125,WOOSTER,3222,{00000000-0000-0000-0000-000000000000},G00003040,NY,NEW YORK,MANHATTAN,WOOSTER,1,1,NA,NA,31,55,32,56,NA,NA,NA,NA,NA,G00003040,405.995791823292,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,405.995773943441,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:31:49,HNYC_COLUMBIA,NA,Morse geo
125,WOOSTER,3267,{00000000-0000-0000-0000-000000000000},G00003086,NY,NEW YORK,MANHATTAN,WOOSTER,1,1,NA,NA,1,29,2,30,NA,NA,NA,NA,NA,G00003086,493.118126687838,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,493.118104982447,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:31:56,HNYC_COLUMBIA,NA,Morse geo
125,WOOSTER,4038,{00000000-0000-0000-0000-000000000000},G00003882,NY,NEW YORK,MANHATTAN,WOOSTER,1,1,NA,NA,93,127,94,128,NA,NA,NA,NA,NA,G00003882,526.234420548682,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,526.234673396463,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:34:30,HNYC_COLUMBIA,NA,Morse geo
125,WOOSTER,5327,{00000000-0000-0000-0000-000000000000},G00005206,NY,NEW YORK,MANHATTAN,WOOSTER,1,1,NA,NA,129,163,130,166,NA,NA,NA,NA,NA,G00005206,530.184341852194,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,530.184318506536,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:39:27,HNYC_COLUMBIA,NA,Morse geo
177,HUDSON,1632,{00000000-0000-0000-0000-000000000000},G00001406,NY,NEW YORK,MANHATTAN,HUDSON,1,1,NA,NA,652,667,658,666,NA,NA,NA,NA,NA,G00001406,224.367109098789,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,224.367099234605,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:26:55,HNYC_COLUMBIA,NA,Morse geo
177,HUDSON,4506,{00000000-0000-0000-0000-000000000000},G00004361,NY,NEW YORK,MANHATTAN,HUDSON,1,1,NA,NA,669,683,668,684,NA,NA,NA,NA,NA,G00004361,304.800348235579,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,304.800334802618,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:36:10,HNYC_COLUMBIA,NA,Morse geo
180,OLIVER,2967,{00000000-0000-0000-0000-000000000000},G00002780,NY,NEW YORK,MANHATTAN,OLIVER,1,1,NA,NA,2,6,1,13,NA,NA,NA,NA,NA,G00002780,253.447478817929,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,253.447467654585,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:31:01,HNYC_COLUMBIA,NA,Morse geo
225,TOMPKINS,7598,{00000000-0000-0000-0000-000000000000},G00007520,NY,NEW YORK,MANHATTAN,F D R DR,1,1,NA,TOMPKINS,57,89,NA,NA,NA,NA,NA,NA,NA,G00007520,475.264290876444,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/12/2019 5:41:46,AMV2173_COLUMBIA,475.264269976429,7/22/2019 17:22:53,HNYC_COLUMBIA,3/6/2020 19:16:27,ARM2226_COLUMBIA,NA,Morse geo
225,TOMPKINS,7609,{00000000-0000-0000-0000-000000000000},G00007531,NY,NEW YORK,MANHATTAN,F D R DR,1,1,NA,TOMPKINS,NA,NA,NA,NA,A,NA,NA,NA,NA,G00007531,433.341928114514,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/12/2019 5:39:42,AMV2173_COLUMBIA,433.341909018502,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:46:54,HNYC_COLUMBIA,NA,Morse geo
263,PIER 60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morse
282,E RIVER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morse
428,MADISON AVE,5501,{00000000-0000-0000-0000-000000000000},G00005385,NY,NEW YORK,MANHATTAN,MADISON AVE,1,1,NA,NA,2160,2168,2159,2169,NA,NA,NA,NA,NA,G00005385,277.978906684061,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,277.978894452713,7/22/2019 17:22:53,HNYC_COLUMBIA,3/20/2020 15:55:37,MSL2215_COLUMBIA,NA,Morse geo
428,MADISON AVE,6454,{00000000-0000-0000-0000-000000000000},G00006361,NY,NEW YORK,MANHATTAN,MADISON AVE,1,1,NA,NA,2136,2142,2137,2143,NA,NA,NA,NA,NA,G00006361,287.006518105874,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,287.006505471262,7/22/2019 17:22:53,HNYC_COLUMBIA,3/20/2020 15:55:07,MSL2215_COLUMBIA,NA,Morse geo
495,MT MORRIS SQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morse
511,MACOMBS PL,1694,{00000000-0000-0000-0000-000000000000},G00001468,NY,NEW YORK,MANHATTAN,MACOMBS PL,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,G00001468,325.118846249103,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 19:56:59,AMV2173_COLUMBIA,325.118831934086,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:27:09,HNYC_COLUMBIA,NA,Morse geo
511,MACOMBS PL,5460,{00000000-0000-0000-0000-000000000000},G00005344,NY,NEW YORK,MANHATTAN,MACOMBS PL,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,G00005344,299.66749413961,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 19:56:27,AMV2173_COLUMBIA,299.667480959915,7/22/2019 17:22:53,HNYC_COLUMBIA,3/6/2020 20:27:04,MSL2215_COLUMBIA,NA,Morse geo
640,MOYLAN PL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morse
665,EDGECOMBE AVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morse
671,FORT GEORGE AVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morse
672,W 210,7302,{00000000-0000-0000-0000-000000000000},G00007220,NY,NEW YORK,MANHATTAN,NA,1,1,W,W 210,NA,NA,NA,NA,A,NA,NA,NA,NA,G00007220,591.050013567244,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 18:27:41,RSE2121_COLUMBIA,591.050013559968,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:45:52,HNYC_COLUMBIA,NA,Morse geo
672,W 210,7320,{00000000-0000-0000-0000-000000000000},G00007238,NY,NEW YORK,MANHATTAN,NA,1,1,W,W 210,NA,NA,NA,NA,A,NA,NA,NA,NA,G00007238,586.443808485518,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 18:26:42,RSE2121_COLUMBIA,586.443808485606,7/22/2019 17:22:53,HNYC_COLUMBIA,3/24/2020 15:24:41,MSL2215_COLUMBIA,NA,Morse geo
673,CHARLES PL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morse
674,W 218,511,{00000000-0000-0000-0000-000000000000},G00000250,NY,NEW YORK,MANHATTAN,W 218,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,G00000250,385.900056320865,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 18:58:18,RSE2121_COLUMBIA,385.900039320463,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:23:06,HNYC_COLUMBIA,NA,Morse geo
674,W 218,2285,{00000000-0000-0000-0000-000000000000},G00002079,NY,NEW YORK,MANHATTAN,W 218,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,G00002079,288.279878957514,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 18:58:19,RSE2121_COLUMBIA,288.279866275987,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:28:59,HNYC_COLUMBIA,NA,Morse geo
674,W 218,2585,{00000000-0000-0000-0000-000000000000},G00002385,NY,NEW YORK,MANHATTAN,W 218,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,G00002385,283.725353400538,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 18:58:19,RSE2121_COLUMBIA,283.725340911441,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:29:53,HNYC_COLUMBIA,NA,Morse geo
674,W 218,4343,{00000000-0000-0000-0000-000000000000},G00004198,NY,NEW YORK,MANHATTAN,W 218,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,G00004198,404.08082062574,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 18:58:20,RSE2121_COLUMBIA,404.080802831926,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:35:34,HNYC_COLUMBIA,NA,Morse geo
675,DONGAN PL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morse
676,BROADWAY TER,2039,{00000000-0000-0000-0000-000000000000},G00001825,NY,NEW YORK,MANHATTAN,BROADWAY TER,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,G00001825,439.881197198503,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 20:03:01,RSE2121_COLUMBIA,439.881177821539,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:28:10,HNYC_COLUMBIA,NA,Morse geo
677,REYNOLDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morse
678,BROADWAY,1735,{00000000-0000-0000-0000-000000000000},G00001512,NY,NEW YORK,MANHATTAN,BROADWAY,1,1,NA,NA,4341,4349,4340,4348,NA,NA,NA,NA,NA,G00001512,183.739577379115,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,183.739569295352,7/22/2019 17:22:53,HNYC_COLUMBIA,3/10/2020 20:37:20,MSL2215_COLUMBIA,NA,Morse geo
678,BROADWAY,3268,{00000000-0000-0000-0000-000000000000},G00003087,NY,NEW YORK,MANHATTAN,BROADWAY,1,1,NA,NA,4277,4293,4280,4288,NA,NA,NA,NA,NA,G00003087,258.422750121044,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 19:17:59,RSE2121_COLUMBIA,258.422738734364,7/22/2019 17:22:53,HNYC_COLUMBIA,3/10/2020 20:28:21,MSL2215_COLUMBIA,NA,Morse geo
678,BROADWAY,4807,{00000000-0000-0000-0000-000000000000},G00004669,NY,NEW YORK,MANHATTAN,BROADWAY,1,1,NA,NA,4261,4275,4260,4278,NA,NA,NA,NA,NA,G00004669,238.77535394341,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 19:17:59,RSE2121_COLUMBIA,238.775343439118,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:37:18,HNYC_COLUMBIA,NA,Morse geo
678,BROADWAY,5295,{00000000-0000-0000-0000-000000000000},G00005174,NY,NEW YORK,MANHATTAN,BROADWAY,1,1,NA,NA,4295,4311,4290,4318,NA,NA,NA,NA,NA,G00005174,242.883176858772,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 19:18:00,RSE2121_COLUMBIA,242.883166169487,7/22/2019 17:22:53,HNYC_COLUMBIA,3/10/2020 20:28:58,MSL2215_COLUMBIA,NA,Morse geo
678,BROADWAY,5925,{00000000-0000-0000-0000-000000000000},G00005823,NY,NEW YORK,MANHATTAN,BROADWAY,1,1,NA,NA,NA,NA,4320,4338,NA,NA,NA,NA,NA,G00005823,262.374725176923,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 19:18:00,RSE2121_COLUMBIA,262.374713626766,7/22/2019 17:22:53,HNYC_COLUMBIA,3/10/2020 20:29:24,MSL2215_COLUMBIA,NA,Morse geo
678,BROADWAY,6462,{00000000-0000-0000-0000-000000000000},G00006369,NY,NEW YORK,MANHATTAN,BROADWAY,1,1,NA,NA,4351,NA,4350,NA,X,NA,NA,NA,NA,G00006369,377.902180877624,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,377.902164242609,7/22/2019 17:22:53,HNYC_COLUMBIA,3/10/2020 20:38:15,MSL2215_COLUMBIA,NA,Morse geo
678,BROADWAY,1095,{00000000-0000-0000-0000-000000000000},G00000855,NY,NEW YORK,MANHATTAN,BROADWAY,1,1,NA,NA,4241,4259,4240,4258,NA,NA,NA,NA,NA,G00000855,289.517201763522,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 20:27:34,AMV2173_COLUMBIA,289.517189021069,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:24:58,HNYC_COLUMBIA,NA,Morse geo
679,W 187,3265,{00000000-0000-0000-0000-000000000000},G00003084,NY,NEW YORK,MANHATTAN,W 187,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,G00003084,342.767472790057,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 20:22:37,RSE2121_COLUMBIA,342.767457710807,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:31:56,HNYC_COLUMBIA,NA,Morse geo
680,FORT WASHINGTON AVE,523,{00000000-0000-0000-0000-000000000000},G00000262,NY,NEW YORK,MANHATTAN,FORT WASHINGTON AVE,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,G00000262,178.483600164622,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 20:12:40,AMV2173_COLUMBIA,178.483592323038,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:23:08,HNYC_COLUMBIA,NA,Morse geo
680,FORT WASHINGTON AVE,1267,{00000000-0000-0000-0000-000000000000},G00001031,NY,NEW YORK,MANHATTAN,FORT WASHINGTON AVE,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,G00001031,263.696101285275,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 20:12:41,AMV2173_COLUMBIA,263.696089666908,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:25:37,HNYC_COLUMBIA,NA,Morse geo
680,FORT WASHINGTON AVE,4575,{00000000-0000-0000-0000-000000000000},G00004430,NY,NEW YORK,MANHATTAN,FORT WASHINGTON AVE,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,G00004430,239.669459557649,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 20:12:41,AMV2173_COLUMBIA,239.669762601948,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:36:25,HNYC_COLUMBIA,NA,Morse geo
680,FORT WASHINGTON AVE,4597,{00000000-0000-0000-0000-000000000000},G00004452,NY,NEW YORK,MANHATTAN,FORT WASHINGTON AVE,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,G00004452,259.077029067471,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 20:12:41,AMV2173_COLUMBIA,259.077017656171,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:36:29,HNYC_COLUMBIA,NA,Morse geo
680,FORT WASHINGTON AVE,7112,{00000000-0000-0000-0000-000000000000},G00007025,NY,NEW YORK,MANHATTAN,FORT WASHINGTON AVE,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,G00007025,321.97659184025,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 23:58:16,RSE2121_COLUMBIA,321.976577675416,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:45:18,HNYC_COLUMBIA,NA,Morse geo
680,FORT WASHINGTON AVE,7118,{00000000-0000-0000-0000-000000000000},G00007031,NY,NEW YORK,MANHATTAN,FORT WASHINGTON AVE,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,G00007031,235.801331977909,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 23:58:16,RSE2121_COLUMBIA,235.801417873804,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:45:20,HNYC_COLUMBIA,NA,Morse geo
680,FORT WASHINGTON AVE,7124,{00000000-0000-0000-0000-000000000000},G00007037,NY,NEW YORK,MANHATTAN,FORT WASHINGTON AVE,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,G00007037,257.555596719166,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 23:58:17,RSE2121_COLUMBIA,257.555585395494,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:45:21,HNYC_COLUMBIA,NA,Morse geo
680,FORT WASHINGTON AVE,7130,{00000000-0000-0000-0000-000000000000},G00007043,NY,NEW YORK,MANHATTAN,FORT WASHINGTON AVE,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,G00007043,354.876724577883,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 23:58:35,RSE2121_COLUMBIA,354.876708947501,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:45:22,HNYC_COLUMBIA,NA,Morse geo
686,W 172,2385,{00000000-0000-0000-0000-000000000000},G00002181,NY,NEW YORK,MANHATTAN,W 172,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,G00002181,559.663893326798,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 22:19:43,RSE2121_COLUMBIA,559.663868694698,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:29:18,HNYC_COLUMBIA,NA,Morse geo
